site,ntrees,Phytoregion,Island,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,mean_elv,mean_bdod,mean_cfvo,mean_pH,mean_sand,mean_soc,Area,Dist,GMMC,mean_HMI,mean_FR,mean_EX,LEVEL3_NAM
-11_-68,1564,Americas,Mainland,25.517300446828205,10.13608455657959,69.72605959574382,88.7265747918023,32.057763788435196,17.52115276124742,14.53661102718777,25.98641210132175,24.257116741604275,26.293336815304226,24.251953601837158,1671.8333333333333,254.16666666666666,30.194444444444443,58.11239009433322,705.9166666666666,116.38888888888889,536.0833333333334,124.47222222222223,213.08333333333334,1.1422766947026113,5.93787296037296,4.869670447657159,40.04400980963481,28.823533164491558,NA,0,1,0.048405198845593925,0.02341079481650075,0,Bolivia
-11_-69,2762,Americas,Mainland,25.02456744511922,10.712251610226101,70.69294357299805,94.07007598876953,31.717826419406467,16.56248601277669,15.155340406629774,25.583151552412247,23.661913235982258,25.82763173845079,23.661913235982258,1668.9166666666667,245.02777777777777,22.333333333333332,61.62301519181993,703.75,88.16666666666666,554.5555555555555,88.16666666666666,263.72222222222223,1.1638472608311308,4.65739898989899,4.849865527387822,41.70239898989899,23.820663515449773,NA,0,1,0.0821459681541765,0.03940253713107888,1.5087318387388187e-5,Bolivia
-11_-70,511,Americas,Mainland,24.590755038791233,11.124269061618381,72.07153934902615,91.97632344563802,31.493631839752197,16.050166633394028,15.443465206358168,25.16648965411716,23.24592712190416,25.36582973268297,23.24592712190416,1813.611111111111,247.69444444444446,28.916666666666664,57.806751039293076,723.6944444444445,113.75,615.6111111111111,113.75,321.4166666666667,1.1838456634903312,3.322520881895882,4.977202808612432,29.54792055167055,25.190819743604003,NA,0,1,0.018323987228195317,0.01049348414728209,0,Peru
-11_-74,381,Americas,Mainland,23.215105639563667,11.43445544772678,82.98533757527669,58.14026112026639,29.712937619951035,15.92984029981825,13.783097320132786,23.447659704420303,22.43164936701457,23.814697795444065,22.42840274175008,1668.1666666666667,230.16666666666666,49.75,49.73967382642958,672,171.11111111111111,494.1111111111111,173.58333333333334,888.3055555555555,1.0969775372974369,8.248186544480559,5.158298665009683,42.98170897764208,59.847036394617376,NA,0,1,0.023896179788881824,0.007550067533315034,1.1642338258969801e-5,Peru
-11_-75,4375,Americas,Mainland,18.98962269888984,11.96277313762241,81.03533617655437,61.92996671464708,25.77368058098687,11.001645826631123,14.772034724553427,19.229354249106514,18.115856435563828,19.608745363023544,18.115856435563828,1608,220.94444444444446,55.5,46.62047576904297,635.4722222222222,179.61111111111111,457.8888888888889,179.61111111111111,1731.361111111111,1.0402853145775701,11.274052544677545,5.356886044526249,38.296117424242425,81.27427399059184,NA,0,1,0.03938126494725483,0.0052675775491332335,6.262202894217073e-5,Peru
-12_-69,903,Americas,Mainland,25.107737329271103,10.54496881696913,70.40160751342773,105.28190400865343,31.80898592207167,16.828437566757202,14.980548355314466,25.77591874864366,23.604794025421143,26.007234891255695,23.593035856882732,1879.861111111111,277.27777777777777,39.611111111111114,58.692521307203506,799.4722222222222,139.55555555555554,612.2222222222222,156.30555555555554,263.4166666666667,1.177265694874745,3.7528231125885747,4.870101490127757,33.81774334169267,30.487532426481547,NA,0,1,0.020773218974346298,0.008557263324388819,2.960526324503609e-5,Peru
-12_-71,21801,Americas,Mainland,24.72262504365709,10.456490622626411,76.39320331149631,85.49401664733887,31.138222429487442,17.446076340145535,13.692146089341906,25.302905135684544,23.49735646777683,25.465419080522324,23.496207184261745,2831.833333333333,396.41666666666663,92.38888888888887,47.55526171790229,1118.4444444444443,309.75,872.8333333333333,313.30555555555554,389.22222222222223,1.1112083598474662,5.199652777777778,5.206131939325068,30.076597222222222,55.07679164780511,NA,0,1,0.004210513149387112,9.300033890071971e-4,7.311333929411852e-6,Peru
-13_-52,4786,Americas,Mainland,25.29228475358751,13.666192107730442,70.40304607815213,104.02754889594183,34.07323614756266,14.659708261489868,19.41352801852756,25.72797229554918,23.850069257948135,26.21948168012831,23.77352539698283,1574.4166666666667,292,1.3333333333333333,83.69597964816623,808.8888888888889,16,382.47222222222223,36.77777777777778,346.72222222222223,1.2461227696299808,2.659772727272727,5.112704100399955,65.55594696969698,23.596414092165052,NA,0,1,0.1991809897518078,0.02351977959500941,0,Brazil West-Central
-13_-53,2923,Americas,Mainland,24.730184925927055,14.295105854670206,70.38004387749567,108.5626097785102,33.80511834886339,13.493347220950657,20.311771127912735,25.241800944010418,23.18459399541219,25.568336645762127,23.146013842688667,1627.861111111111,284.44444444444446,1.3333333333333333,83.16260952419705,827.9444444444445,17.833333333333332,467.3888888888889,39.333333333333336,345.02777777777777,1.2154097311631697,2.1273605301308285,4.997921762610557,62.34675365317505,26.9497777728593,NA,0,1,0.1484597056536571,0.02672227239942885,0,Brazil West-Central
-13_-56,463,Americas,Mainland,24.27926100624932,13.849254687627157,74.65383614434137,80.81018702189128,32.40895144144694,13.849840296639336,18.559111012352837,24.675068272484673,23.165808889600967,24.95997683207194,23.165481355455185,1999.6666666666667,354.19444444444446,2.4444444444444446,82.20655716790094,993.6111111111111,32.27777777777778,799.6666666666666,33.138888888888886,390.3888888888889,1.1890127421932826,1.0511501862361154,4.917966979802229,56.807924934429145,24.705911501298917,NA,0,1,0.35551265411189065,0.02001397126584845,1.9288850107186335e-5,Brazil West-Central
-13_-69,5888,Americas,Mainland,25.16160265604655,10.356094280878702,71.49964099460178,108.61179542541504,31.768187363942463,17.280458238389755,14.487729125552708,25.930960602230495,23.62647819519043,26.084905041588677,23.6034861140781,2365.472222222222,356.3611111111111,74.36111111111111,55.5257969962226,1015.9722222222222,234.44444444444446,744.7222222222222,262.25,235,1.1735624848818154,4.4512834026657195,4.921660527519351,31.932510457578616,44.110292620176956,NA,0,1,0.02622789240349577,0.0057655111056197006,0.009699890150969026,Peru
-13_-70,1989,Americas,Mainland,24.430173344082302,10.062653462092081,74.0296253628201,99.00442102220323,30.832381778293186,17.238465070724487,13.593916707568699,25.126879586113823,23.217652744717068,25.251413133409287,23.002963066101074,3922.222222222222,582.8055555555555,157.97222222222223,47.56963804033067,1611.75,506.8611111111111,1182.388888888889,534.2777777777778,378.77777777777777,1.0952425926500857,6.99095342646399,5.0414168789458875,25.083006247469275,78.00331430864473,NA,0,1,0.14025547755562115,0.0207272439187158,0.11789363969665408,Peru
-13_-71,2672,Americas,Mainland,20.857699314753212,11.108126693301731,76.36381191677518,95.25028800964355,27.695736169815063,13.084097213215296,14.611638996336195,21.490372697512306,19.597214049763146,21.667886561817593,19.473226772414314,3330.333333333333,485.19444444444446,137.77777777777777,47.062605645921494,1326.111111111111,445.97222222222223,966.5555555555555,467.8611111111111,1199.138888888889,1.05140968463097,11.366062150279776,5.280404462953218,29.886005195843325,86.00571011120847,NA,0,1,0.05270794164284448,0.007268476245685572,0.0410416809334182,Peru
-13_-72,9682,Americas,Mainland,13.304898659388225,13.766365793016222,75.8363037109375,98.88236618041992,21.52604858080546,3.2790694816244956,18.246979024675156,13.775287071863811,11.918297436502247,14.290691004859077,11.884422580401104,1104.8055555555557,182.36111111111111,23.33333333333333,69.18516402774387,514.6111111111111,87.13888888888887,321.1111111111111,88.91666666666667,3008.1666666666665,1.1015968865575347,16.579820718144664,5.94890185383323,40.18905808502838,67.04566616972735,NA,0,1,0.060096962506906014,1.8584271394754046e-4,3.9409759331853866e-5,Peru
-13_-73,677,Americas,Mainland,16.248177210489906,13.191224601533678,82.1154030693902,64.83902761671278,23.99611806869507,7.868791681196956,16.127326276567246,16.390770898924934,15.411252352926464,16.951594922277664,15.380916661686365,1303.4166666666665,216.27777777777777,24.305555555555557,66.12296666039362,622.5,97.94444444444443,361.97222222222223,98.77777777777777,2529.472222222222,1.0720827786958818,14.151348811808306,5.5860087360974795,41.25721618933637,73.49908647752167,NA,0,1,0.03278657756271795,6.483883616103074e-4,4.095161518855392e-6,Peru
-14_-169,4865,Asia,Island,25.134357452392578,5.3416666984558105,76.75892639160156,59.326351165771484,28.63442611694336,21.6754093170166,6.959016799926758,25.72841453552246,24.341529846191406,25.812841415405273,24.341529846191406,3615,460,189,31.869733810424805,1289,581,1196,581,318,1.0981132309391815,11.245283018867925,5.420754792555323,26.849056603773583,87.3433963127856,59.62,4096.97,0,0.03341496541747883,0,0,Samoa
-14_-171,9546,Asia,Island,26.15087827046712,5.470356464385986,78.6317024230957,54.379095713297524,29.647265434265137,22.68997923533122,6.957286198933919,26.703081130981445,25.514710426330566,26.7582909266154,25.429592768351238,3370.6666666666665,432.1666666666667,164,32.82056872049967,1176.3333333333333,519.6666666666666,1108.3333333333333,541.5,126.16666666666667,1.1008461958456552,9.243180292950514,5.4119360658593205,29.663820319794585,80.79873959246804,142.88,3971.6,0,0.2040359819637084,0,0,Samoa
-14_-172,456,Asia,Island,25.209240913391113,5.914512804576328,78.51073401314872,58.933803285871235,29.038544382367814,21.506431307111466,7.532113075256348,25.7693909236363,24.489143099103654,25.877906935555593,24.42391668047224,3388.1428571428573,473.7857142857143,152.14285714285714,37.78740215301514,1249,486.57142857142856,1169.0714285714287,515.5714285714286,219.5,1.0785407673394545,8.537478569113663,5.431561209874106,28.549451707544566,81.84570663887618,3.05,3856.68,0,0.10989496574312828,0,7.914793847803262e-5,Samoa
-14_-39,973,Americas,Mainland,23.76113062319548,6.045915499977443,62.02823804772419,132.64354075556216,28.563638521277387,18.81571794592816,9.747920575349227,23.348316192626953,22.759932227756668,25.268095845761508,22.045686058376145,1977.9130434782608,205.34782608695653,122.30434782608695,17.29074059361997,587.5652173913044,392.5217391304348,496.69565217391306,532.9565217391304,122.26086956521739,1.0312267527068786,5.486983930497594,5.146379201326954,37.70812739010484,62.035201756019994,NA,0,1,0.08623104904743442,0.003519650360705243,1.8045794461478496e-4,Brazil Northeast
-14_-61,1169,Americas,Mainland,24.929582118988037,11.832604116863674,69.37605285644531,112.93094825744629,32.34392362170749,15.289194504419962,17.054729143778484,25.511403878529865,23.474900510576035,25.955478191375732,23.23405334684584,1602.1666666666667,285.69444444444446,13.055555555555555,74.15739462110731,770.8333333333334,56.861111111111114,559.1944444444445,92,312.30555555555554,1.189491787389568,4.291371658312448,5.092147190205087,56.63680503341688,23.267218305022894,NA,0,1,0.013798615151416059,0.0029072762158269217,0,Bolivia
-15_-61,6113,Americas,Mainland,25.49919780095418,11.488696734110514,66.38588756985135,143.0117867787679,33.08708349863688,15.780194494459364,17.30688895119561,26.33078930113051,23.63451968299018,26.852840158674454,23.388021998935276,1382.4444444444443,238.61111111111111,12.61111111111111,71.36674796210394,653.1666666666666,60,470.0833333333333,87.61111111111111,253.72222222222223,1.2037916993101438,3.9809722222222224,5.240701370901531,55.53854166666667,21.361986096567577,NA,0,1,0.017082294022918287,0.004867322502350367,0,Bolivia
-15_-62,482,Americas,Mainland,25.391867213779026,10.843654976950752,65.91474236382379,136.3136772579617,32.75419468349881,16.302826431062485,16.451368225945366,26.169458442264133,23.632618215348984,26.708952532874214,23.392190986209446,1267.25,214.69444444444446,14.583333333333334,69.44062614440918,593.4722222222222,64.94444444444444,435.27777777777777,92.77777777777777,260.6388888888889,1.2001389363573658,6.160069444444445,5.50290276914835,53.04131944444445,22.95165277560552,NA,0,1,0.009671599018014064,0.00336368205637041,3.582633041113703e-6,Bolivia
-16_-62,1284,Americas,Mainland,24.556707223256428,10.649700217776829,63.69854270087348,164.88924153645834,32.02313179439969,15.303250074386597,16.71988190544976,25.64538092083401,22.406996621025932,26.12132755915324,22.148755815294052,1157.8055555555557,185.16666666666666,17.22222222222222,62.37994437747531,523.5,81.69444444444444,392.55555555555554,102.69444444444444,439.4166666666667,1.2190949209086546,6.041714257964258,5.492075635075291,53.41947601010101,25.174912539624206,NA,0,1,0.05500483707119609,0.02285218546071167,0,Bolivia
-16_-63,944,Americas,Mainland,25.01157850689358,10.389728519651625,63.86037932501899,167.92098151312933,32.30943748686049,16.039472235573662,16.269965171813965,26.208504570855034,22.777467727661133,26.609182993570965,22.626457108391655,1251.361111111111,204.36111111111111,27.194444444444443,59.92144796583388,561.1388888888889,116.13888888888889,414.02777777777777,139.63888888888889,296.97222222222223,1.2263014510829977,5.154219158381619,5.568839474266391,48.55142697820802,29.621381525581928,NA,0,1,0.11801089623801098,0.054724804307034317,1.3995022130661796e-4,Bolivia
-16_167,508,Asia,Island,25.06500537578876,6.987665029672476,70.6384506225586,109.35366469163161,29.8847042964055,19.987988985501804,9.896715310903696,26.311988537128155,23.841330308180588,26.311988537128155,23.653872416569637,2766.076923076923,354.61538461538464,125.38461538461539,33.29081814105694,1010.7692307692307,443.2307692307692,1010.7692307692307,453.6923076923077,158.69230769230768,1.073920162434119,8.770763824456207,5.059378565822144,36.800050230261604,64.73341897644663,1.44,1823.68,0,0.05100044770996016,3.520618076255328e-4,0,Vanuatu
-17_-64,647,Americas,Mainland,24.76691092385186,10.637355407079061,63.84730773501926,211.82264497545032,32.022103786468506,15.360784795549181,16.661318884955513,26.682755841149223,22.054344918992783,26.688541677263046,21.80476384692722,2089.5555555555557,331.1111111111111,67.83333333333333,52.574984868367515,910.9444444444445,239.55555555555554,891.5833333333334,240.75,268.8611111111111,1.2021985532419226,4.467831196581197,5.291930810133431,36.17005439005439,42.1378297036965,NA,0,1,0.1812381107971915,0.04305853492665475,7.749634360814139e-4,Bolivia
-17_-65,1924,Americas,Mainland,23.88103463914659,11.569672425587973,65.76335822211371,197.82137129041882,31.410520818498398,13.835298588706387,17.575222227308487,25.596573935614693,21.671467622121174,25.629681454764473,21.10626522699992,3145.916666666667,492.5555555555555,104,53.628249380323624,1347.25,347.6388888888889,1271.5833333333335,353.8888888888889,570.1111111111111,1.1096704321303683,6.895746406371406,5.332636818453704,20.851802156177154,66.12122266670485,NA,0,1,0.060357276585585165,0.01701335639789814,2.272431915252586e-4,Bolivia
-17_145,399,Asia,Mainland,23.098415692647297,11.081964598761665,58.48356427086724,266.54713270399304,31.94609800974528,13.0269423060947,18.919155571195816,25.39446560541789,20.39252297083537,25.930700408087837,19.428159130944145,1056.9166666666667,255.27777777777777,7.916666666666666,107.05405065748427,676.2222222222222,29.36111111111111,519.7777777777778,38.861111111111114,533.5833333333334,1.3548537725753482,8.198692063069068,6.24319047487872,57.12187276005897,17.653192483510388,NA,0,1,0.04362151640575205,4.662374452279035e-5,5.743421069536981e-4,Queensland
-17_146,691,Asia,Mainland,22.899027974982012,7.502303223860891,51.32302635594418,258.8846290989926,29.74347004137541,15.181961912857858,14.561508178710938,25.21562917608964,20.76298071208753,25.712016758165863,19.37871702093827,2452.7894736842104,508.1578947368421,44.315789473684205,82.87062895925422,1335.578947368421,162.15789473684214,1081,228.63157894736844,310.10526315789474,1.122744487302138,8.990133461035946,5.3836791269435675,42.16209859212795,53.10460115439651,NA,0,1,0.11944043117844821,0.0010434123386096237,5.106639355734422e-4,Queensland
-17_179,839,Asia,Island,25.261864435105096,4.282243989762806,55.97007733299618,123.5995112827846,29.342532384963263,21.69717834109352,7.645354043869745,26.696625300816127,23.80083856128511,26.712562651861283,23.693227041335334,2627.714285714286,352.6666666666667,112.28571428571429,37.575555710565474,963.0952380952381,380.7142857142857,960.3333333333334,388.4761904761905,135.61904761904762,1.0413287749153446,8.147586387683939,5.096380493770488,34.87284685577225,64.996999830421,8.59,2821.38,0,0.07101274868616364,0.002995033841300928,3.97342249194679e-4,Fiji
-18_-63,648,Americas,Mainland,24.278729650709366,10.88133962949117,63.28718768225776,237.47468439737955,32.119687504238556,14.933382007810804,17.186305575900608,26.501753489176433,22.368334505293106,26.50942012998793,21.008184062110054,986.8888888888889,155.02777777777777,29.472222222222218,52.65284072028266,419.30555555555554,105.08333333333334,417.41666666666663,131.86111111111114,419.77777777777777,1.2811870874021876,3.4312108872772766,6.038097666754,49.5493325094354,29.164450117222767,NA,0,1,0.2665964824595608,0.008289984065477625,0.0014297162812500416,Bolivia
-18_145,635,Asia,Mainland,21.841413233015274,12.243497689565023,56.40701050228543,328.99517652723523,31.735479248894585,10.044923543930054,21.690555413564045,24.905883312225342,18.444201469421387,25.287171628740097,17.318819496366714,949.7222222222222,228.47222222222223,8.86111111111111,102.40009880065918,590.7222222222222,30.52777777777778,524.0833333333334,37.888888888888886,675.1666666666666,1.4002792647422113,6.638610604474167,6.3567075887394635,54.12718349264251,17.517386592616177,NA,0,1,0.0278011559607463,1.9408386862953105e-4,5.625000016556829e-4,Queensland
-18_178,911,Asia,Island,23.865101218223572,6.096045911312103,59.52092444896698,154.05735158920288,29.029514491558075,18.808246850967407,10.221267640590668,25.505362391471863,22.005449414253235,25.679620027542114,21.938196420669556,2643.3125,358.875,117.25,37.50161695480347,963.0625,384.84375,951.4375,398,252.75,1.0748440482278658,8.94899040018428,5.137412536050494,33.55699872004463,62.76911874421804,10693.22,2706.89,0,0.07838120943416171,2.4239134658999887e-4,1.9519170663891497e-4,Fiji
-18_179,751,Asia,Island,24.954949996050665,4.503400353824391,53.709460987764245,142.6329049503102,29.349192338831283,20.979934580185834,8.36925775864545,26.40561934078441,23.267149308148554,26.65602964513442,23.166386548210593,2528.823529411765,331.3529411764706,121.41176470588235,34.833626466638904,904.3529411764706,389.05882352941177,886.1764705882352,400.88235294117646,73.94117647058823,0.9263605811267908,8.298332649641678,5.018235003261865,34.17174477692894,78.0112853035005,10.13,2824.93,0,0.08487219298990538,6.495860513552106e-4,8.342774769638332e-5,Fiji
-19_-174,1768,Asia,Island,25.31457281112671,5.319973468780518,58.530029296875,141.16241073608398,29.8691143989563,20.781299114227295,9.087815284729004,27.017826557159424,23.708086490631104,27.017826557159424,23.568252563476562,2188.5,275.5,99,31.863657474517822,753,333.5,753,353,40,1.1363485550575896,9.113115383445843,5.416212923050503,36.1642046577571,79.27641087431822,1.7,3451.86,0,0.06126538857455283,0,0,Tonga
-19_-61,1123,Americas,Mainland,25.40863053003947,12.130419466230604,62.81774722205268,251.13252385457358,34.158798429701065,14.846048593521118,19.3127498626709,27.63345130284627,22.57988781399197,27.769383059607613,21.839291678534615,688.5277777777778,98.27777777777777,14.805555555555554,55.29225646124946,286.0833333333333,57.861111111111114,266.75,81.02777777777777,329.6111111111111,1.2923263487054242,5.501180555555555,5.987305567695035,50.43944444444445,27.885715267790687,NA,0,1,0.018458670080861796,0,2.3378118136782714e-5,Bolivia
-19_-64,2585,Americas,Mainland,20.451361921098496,11.442313061820137,65.71820916069879,220.4538400438097,28.402381896972656,10.991347233454386,17.411034795973038,22.531149440341526,17.754745350943672,22.61844327714708,17.440349472893608,679.8055555555555,129.36111111111111,7.805555555555555,78.02753278944228,350.6388888888889,33.94444444444444,310.5,40.80555555555556,1515.9444444444443,1.179208355554276,12.119930555555555,5.9875069056616885,42.51680555555556,44.005208330949145,NA,0,1,0.029133624438678077,0.0017746815785103685,1.0571908314976784e-4,Bolivia
-19_169,925,Asia,Island,23.685582637786865,6.872769157091777,60.38085079193115,173.16373443603516,29.351286729176838,17.96680561701457,11.384481112162272,25.810107549031574,21.966848373413086,25.810107549031574,21.542939345041912,2161.6666666666665,306.4166666666667,102.91666666666667,39.19514004389445,845,335.25,845,353.75,176.08333333333334,1.087331832048459,8.141823632702904,5.152359009817524,37.37809999460097,56.08979922820545,903.2,1820.08,0,0.01301013825606443,2.774036832173255e-5,0,Vanuatu
-1_-47,464,Americas,Mainland,26.230096757411957,8.66705510020256,80.47841620445251,47.802873492240906,31.990055322647095,21.218917965888977,10.771137356758118,25.817777931690216,26.802382111549377,26.919903814792633,25.815717935562134,2399.4375,465.96875,13.09375,79.37682056427002,1227.9375,58.125,94.09375,1182.28125,29.8125,1.0151226738358874,15.325433209472571,4.936455483281629,33.15054182147804,47.92833506511302,NA,0,1,0.1252039082361672,0.005295871375907306,0.0014072901831920109,Brazil North
-1_-48,402,Americas,Mainland,26.591333018408882,7.653745227389866,82.53349982367621,50.134139696756996,31.58278136783176,22.31652651892768,9.26625484890408,26.04780885908339,27.23330216937595,27.26451137330797,26.04780885908339,2692.4444444444443,507.6388888888889,35.222222222222214,74.98969809214275,1361.5833333333333,130.61111111111114,163.47222222222226,1361.5833333333333,21.333333333333332,1.0132708635215613,12.759425283238723,4.815674540498221,37.416735249275284,52.66955226007548,NA,0,1,0.1785835291514698,0.011326217492173557,1.1670380332558427e-4,Brazil North
-1_-52,4403,Americas,Mainland,26.318641291724312,9.123989555570814,82.12547281053331,56.84898556603326,32.438444667392304,21.328722212049698,11.109722455342611,25.961793899536133,27.058005703820122,27.059891117943657,25.658315976460774,2384.472222222222,347.27777777777777,49.833333333333336,53.46886581844754,982.4444444444445,206.02777777777777,208.94444444444446,822.0555555555555,34.80555555555556,1.092386687557785,9.29867420873927,4.627212723496179,35.77811975945745,48.66654537342956,NA,0,1,0.016197113724904778,0.006212351609567473,7.882146321879158e-5,Brazil North
-1_-53,2365,Americas,Mainland,25.812996599409317,8.899535894393921,81.41054831610785,61.3513773812188,31.839493062761093,20.908020814259846,10.931472248501247,25.42559840944078,26.643481572469074,26.643481572469074,25.12268288930257,2030.1666666666667,305.75,43.111111111111114,58.87111886342367,883.6388888888889,152.27777777777777,152.27777777777777,711.8888888888889,158.72222222222223,1.1043314223439806,10.234675619644145,4.7280970965081135,39.23852483747268,35.873085852278706,NA,0,1,0.03226784197434345,0.012379588694634215,7.762104625035104e-6,Brazil North
-1_-60,541,Americas,Mainland,26.491994698842365,8.305268539322746,82.15605714586046,45.18307791815864,31.950075997246635,21.840340190463596,10.109735806783041,26.26323064168294,27.049055364396835,27.143460432688396,26.048850748274063,2272.027777777778,311.8611111111111,118.61111111111111,36.56032604641385,880.3888888888889,375.5833333333333,381.3333333333333,665.3055555555555,114.19444444444444,1.1043714410632501,5.52267652139547,4.1585865686874675,35.07724162152479,38.403590406332775,NA,0,1,0.026872606526148236,0.001739148455291645,0.005344624654777861,Brazil North
-1_-62,1209,Americas,Mainland,26.406008296542698,8.612292819552952,87.5511646270752,33.29079039891561,31.51937500635783,21.682284514109295,9.837090492248535,26.137471040089924,26.649781492021347,26.810066170162624,25.97242938147651,2557.9166666666665,344.8888888888889,138.80555555555554,32.17729632059733,939.4444444444445,453.44444444444446,464.1111111111111,807.6944444444445,40.166666666666664,1.0975976036828283,4.9684330250387605,4.091100362921295,30.588531381800166,46.94770042258245,NA,0,1,0.005620578639136849,0.0023627543904526154,2.2053334840700926e-5,Brazil North
-1_-63,1093,Americas,Mainland,26.220781167348225,8.94932762781779,88.0175552368164,32.25164238611857,31.343805472056072,21.17626402113173,10.167541450924343,26.055436240302193,26.29298973083496,26.544042693244087,25.79799196455214,2469.5555555555557,320.3888888888889,138.58333333333334,30.710588031344944,885.7222222222222,440.0833333333333,460.8888888888889,680.8888888888889,43.666666666666664,1.0982333857552375,4.365400485107808,4.078531321149529,32.77226229989938,46.317197321223475,NA,0,1,0.006673626557843883,0.002985766752664457,0,Brazil North
-1_-76,2554,Americas,Mainland,25.237717204623753,9.502890666325888,85.10470241970486,56.34677187601725,30.873368369208443,19.705374982621933,11.167993386586508,24.886554294162327,25.77095937728882,25.817207283443874,24.43907642364502,3168.5555555555557,352.0833333333333,182.27777777777777,21.37264373567369,996.6111111111111,566.4722222222222,618.4722222222222,898.8888888888889,235.72222222222223,1.0506349424445969,4.948556611881501,4.519211428351393,33.76002959720825,76.7886987345814,NA,0,1,0.0056718641871019975,3.287643360572141e-4,1.1518467054293795e-5,Ecuador
-1_-78,5461,Americas,Mainland,15.547080397605896,9.685464143753052,86.72777854071722,45.01366106669108,21.20788892110189,10.029472153685571,11.178416702482435,15.300325300958423,15.72090166144901,15.919414454036291,14.873419125874836,2603.9444444444443,302.5,146.33333333333331,23.055260366863674,837.861111111111,472.5555555555555,554.9722222222222,766.4166666666667,2094.8888888888887,0.9579438776739623,13.037808142833427,5.144235329918369,35.78037776896718,125.27630723429786,NA,0,1,0.03790604647010273,0.0030661855518798347,1.1842105298014407e-5,Ecuador
-1_100,926,Asia,Island,25.145384152730305,7.716904203097026,86.78610356648763,29.551659266153973,29.623653729756672,20.739905675252277,8.883748054504395,24.97313944498698,25.134276866912842,25.56748167673747,24.854377905527752,3415.1666666666665,390.9166666666667,186,24.12225357691447,1119.5833333333333,630.8333333333334,847.1666666666666,759.4166666666666,195.75,0.9911464566532072,6.2363438416596715,4.9475368376739715,28.443217104122905,106.31703467059539,2.13,428.59,1,0.28662845849341784,0.0014365047746384256,7.3125000215239e-4,Sumatera
-1_11,654,Africa,Mainland,24.622238688998753,7.667048003938463,67.92358652750652,116.54981655544705,30.290465142991806,19.000465234120686,11.28999990887112,24.92855781979031,22.907052093082005,25.70874065823025,22.907052093082005,2054.277777777778,381.77777777777777,2.916666666666667,72.07666799757216,909.2222222222222,32.916666666666664,670.1944444444445,32.916666666666664,396.27777777777777,1.1183927119321992,10.292821941946942,4.854596681967072,51.826657245532246,46.220267398307165,NA,0,1,0.010111453277532335,6.073541454428412e-4,0,Gabon
-1_112,7514,Asia,Island,26.05232498380873,8.76113247871399,89.96779039171007,27.766839345296223,31.053784741295708,21.315638913048637,9.73814582824707,25.859494156307644,26.109968821207683,26.411143726772732,25.722926139831543,3176.222222222222,337.77777777777777,179.19444444444446,20.695708592732746,937.9166666666666,576.9722222222222,786.0833333333334,931.7777777777778,259.1666666666667,1.0545555685626136,7.666180555555555,4.633520756496323,30.179305555555555,77.12913194709354,22.98,637.52,1,0.021226030634054198,0.0061710144104156015,0,Borneo
-1_114,434,Asia,Island,26.9778348075019,9.247295671039158,88.27962430318196,24.794977982838947,32.106222258673775,21.631173769632976,10.475048489040798,26.96122317843967,26.883481555514866,27.276681741078693,26.718039353688557,3391.6388888888887,359.1666666666667,177.52777777777777,22.724094337887234,1033.5833333333333,594.4444444444445,887.2222222222222,955.0555555555555,111.02777777777777,1.0580678557247942,5.735715811965812,4.66404575379972,28.33358925796426,84.09395477364947,725098.05,1104.78,1,0.1567704358867701,0.03476669569540306,0.0751847696400827,Borneo
-1_116,1238,Asia,Island,26.979626920488144,8.3575699594285755,88.29499499003093,24.476056151919895,31.76783323287964,22.30134042104085,9.466492811838785,27.029787063598633,26.914416525099014,27.200903998480904,26.707811408572727,2613.5555555555557,304,127.13888888888889,29.696360641055637,831.2777777777778,403.25,653.8888888888889,803.5277777777778,151.75,1.0629930705742703,6.504930555555555,4.544263871245914,30.311944444444443,68.22211801184548,3.12,1411.89,1,0.13735806189180544,0.03565079025742191,0.009443750027797099,Borneo
-1_117,8833,Asia,Island,27.566558156694686,8.03631855760302,90.23752158028739,22.797764369419642,32.11495746885027,23.20639773777553,8.908559731074742,27.727171352931432,27.5271771975926,27.782248905726842,27.344314575195312,2263.6785714285716,247.03571428571428,126.71428571428571,23.010463782719203,690.1071428571429,403.17857142857144,577.9285714285714,631.3571428571429,56.035714285714285,1.0281432174731298,6.614549720591633,4.859533132313405,29.825952993524915,100.52017987357628,3.17,1465.2,1,0.2986107668422238,0.01627821535944871,0.04783978891190421,Borneo
-1_120,482,Asia,Island,23.793654680252075,8.72739753127098,90.79847240447998,25.268655717372894,28.67094713449478,19.05773389339447,9.613213241100311,23.7820206284523,23.78501534461975,24.02366179227829,23.502801835536957,1902.9375,214,113.25,20.00528132915497,578.78125,366.28125,440.5625,465.5,669.15625,1.0536645893004875,7.054930215815214,5.140181645858396,31.537770846169483,75.71014989558334,1.18,1515.86,0,0.12996543079075656,0.007847534327107636,0.0026005778095593854,Sulawesi
